source,STUDY_ID,newsite,REALM,TAXA,estimated_area_in_sqKm
BBS,Ohio Hills,840_72_48,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_49,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_5,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_50,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_52,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_53,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_54,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_56,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_57,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_58,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_6,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_60,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_61,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_62,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_63,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_64,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_68,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_71,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_72,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_76,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_8,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_83,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_72_84,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_85,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_86,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_88,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_9,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_90,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_91,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_80_101,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_80_18,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_80_2,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_80_21,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_80_3,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_80_51,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_80_55,Terrestrial,birds,31.36
BBS,Drift Prairie,840_81_1,Terrestrial,birds,31.36
BBS,Drift Prairie,840_81_10,Terrestrial,birds,31.36
BBS,Drift Prairie,840_81_18,Terrestrial,birds,31.36
BBS,Drift Prairie,840_81_19,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_81_23,Terrestrial,birds,31.36
BBS,Black Hills,840_81_29,Terrestrial,birds,31.36
BBS,Drift Prairie,840_81_3,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_81_30,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_81_37,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_81_41,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_81_43,Terrestrial,birds,31.36
BBS,Black Hills,840_81_705,Terrestrial,birds,31.36
BBS,Black Hills,840_81_706,Terrestrial,birds,31.36
BBS,Mississippi Alluvial Plain,840_82_1,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_82_10,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_82_128,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_13,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_82_130,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_82_139,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_16,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_20,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_23,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_25,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_26,Terrestrial,birds,31.36
BBS,Highland Rim,840_82_27,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_82_29,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_82_3,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_82_31,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_82_32,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_82_34,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_82_4,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_82_41,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_82_42,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_82_6,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_82_9,Terrestrial,birds,31.36
BBS,South Texas Brushlands,840_83_1,Terrestrial,birds,31.36
BBS,Coastal Prairies,840_83_11,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_136,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_139,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_140,Terrestrial,birds,31.36
BBS,South Texas Brushlands,840_83_15,Terrestrial,birds,31.36
BBS,South Texas Brushlands,840_83_17,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_83_189,Terrestrial,birds,31.36
BBS,Coastal Prairies,840_83_20,Terrestrial,birds,31.36
BBS,Coastal Prairies,840_83_24,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_26,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_273,Terrestrial,birds,31.36
BBS,South Texas Brushlands,840_83_29,Terrestrial,birds,31.36
BBS,Coastal Prairies,840_83_311,Terrestrial,birds,31.36
BBS,South Texas Brushlands,840_83_315,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_317,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_83_319,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_323,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_83_33,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_83_331,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_83_333,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_336,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_83_345,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_83_346,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_351,Terrestrial,birds,31.36
BBS,Rolling Red Plains,840_83_363,Terrestrial,birds,31.36
BBS,Rolling Red Plains,840_83_368,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_41,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_42,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_43,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_83_45,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_54,Terrestrial,birds,31.36
BBS,Edward's Plateau,840_83_55,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_60,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_83_64,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_83_65,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_72,Terrestrial,birds,31.36
BBS,East Texas Prairies,840_83_75,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_83_81,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_83_82,Terrestrial,birds,31.36
BBS,Rolling Red Plains,840_83_92,Terrestrial,birds,31.36
BBS,Staked Plains,840_83_94,Terrestrial,birds,31.36
BBS,Staked Plains,840_83_97,Terrestrial,birds,31.36
BBS,Great Basin Deserts,840_85_104,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_108,Terrestrial,birds,31.36
BBS,Great Basin Deserts,840_85_109,Terrestrial,birds,31.36
BBS,Basin and Range,840_85_11,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_112,Terrestrial,birds,31.36
BBS,Basin and Range,840_85_119,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_12,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_85_121,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_123,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_85_15,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_85_153,Terrestrial,birds,31.36
BBS,Basin and Range,840_85_155,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_85_161,Terrestrial,birds,31.36
BBS,Basin and Range,840_85_169,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_171,Terrestrial,birds,31.36
BBS,Southern Rockies,840_85_174,Terrestrial,birds,31.36
BBS,Basin and Range,840_85_19,Terrestrial,birds,31.36
BBS,Southern Rockies,840_85_20,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_21,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_22,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_313,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_85_316,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_85_317,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_85_321,Terrestrial,birds,31.36
BBS,Great Basin Deserts,840_85_4,Terrestrial,birds,31.36
BBS,Southern Rockies,840_85_8,Terrestrial,birds,31.36
BBS,Northern New England,840_87_10,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_87_11,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_87_14,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_87_15,Terrestrial,birds,31.36
BBS,St. Lawrence River Plain,840_87_22,Terrestrial,birds,31.36
BBS,Northern New England,840_87_5,Terrestrial,birds,31.36
BBS,Northern New England,840_87_6,Terrestrial,birds,31.36
BBS,Northern New England,840_87_7,Terrestrial,birds,31.36
BBS,Northern New England,840_87_9,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_88_134,Terrestrial,birds,31.36
BBS,Cumberland Plateau,840_88_14,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_88_21,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_88_23,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_88_28,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_88_29,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_88_30,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_88_4,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_88_40,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_88_41,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_88_43,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_88_44,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_88_5,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_88_51,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_88_7,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_1,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_111,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_89_145,Terrestrial,birds,31.36
BBS,Central Rockies,840_89_152,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_89_164,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_89_19,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_2,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_89_25,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_27,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_89_29,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_89_30,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_89_36,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_89_4,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_41,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_89_43,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_89_44,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_89_49,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_89_5,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_53,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_89_57,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_66,Terrestrial,birds,31.36
BBS,Central Rockies,840_89_70,Terrestrial,birds,31.36
BBS,Central Rockies,840_89_71,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_72,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_89_75,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_79,Terrestrial,birds,31.36
BBS,Central Rockies,840_89_8,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_89_9,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_1,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_14,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_140,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_90_149,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_16,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_19,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_26,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_90_27,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_90_3,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_90_30,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_90_31,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_37,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_38,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_41,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_43,Terrestrial,birds,31.36
BBS,Ohio Hills,840_90_46,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_90_48,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_90_53,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_10,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_11,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_118,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_12,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_13,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_14,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_15,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_16,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_167,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_17,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_19,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_2,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_20,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_22,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_24,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_26,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_27,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_28,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_29,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_3,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_301,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_303,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_307,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_308,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_31,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_312,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_313,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_314,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_315,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_316,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_317,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_319,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_320,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_322,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_33,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_35,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_36,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_39,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_4,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_41,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_42,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_43,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_44,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_45,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_91_47,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_48,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_49,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_5,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_52,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_54,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_55,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_56,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_57,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_6,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_62,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_63,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_65,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_66,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_68,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_69,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_7,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_91_70,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_91_8,Terrestrial,birds,31.36
BBS,Driftless Area,840_91_9,Terrestrial,birds,31.36
BBS,Central Rockies,840_92_1,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_104,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_11,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_92_120,Terrestrial,birds,31.36
BBS,Black Hills,840_92_150,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_17,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_92_19,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_2,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_26,Terrestrial,birds,31.36
BBS,High Plains,840_92_28,Terrestrial,birds,31.36
BBS,Central Rockies,840_92_30,Terrestrial,birds,31.36
BBS,Central Rockies,840_92_38,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_92_5,Terrestrial,birds,31.36
BBS,Central Rockies,840_92_53,Terrestrial,birds,31.36
BBS,Black Hills,840_92_7,Terrestrial,birds,31.36
BBS,Central Rockies,840_92_77,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_83,Terrestrial,birds,31.36
BBS,Wyoming Basin,840_92_84,Terrestrial,birds,31.36
BBS,Southern Rockies,840_92_87,Terrestrial,birds,31.36
BBS,High Plains,840_92_90,Terrestrial,birds,31.36
RivFishTIME,2080030160,G10003,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10016,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10024,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10029,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10037,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10038,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10040,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10043,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10046,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10050,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10058,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10061,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10062,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10064,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10068,Freshwater,fish,0.0001
RivFishTIME,2080030220,G10074,Freshwater,fish,0.0001
RivFishTIME,2080032990,G10076,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10078,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10081,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10086,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10088,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10104,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10105,Freshwater,fish,0.0001
RivFishTIME,2080032990,G10109,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1012,Freshwater,fish,0.0001
RivFishTIME,2080032990,G10120,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10125,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1013,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10130,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10135,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10137,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10139,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1014,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10143,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10145,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10149,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1015,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1016,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10164,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10167,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10168,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1017,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10170,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10172,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10173,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10175,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10179,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10180,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10181,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10184,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10186,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10189,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10191,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1020,Freshwater,fish,0.0001
RivFishTIME,2080030160,G10200,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10203,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10206,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1021,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1022,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10224,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1023,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10232,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10233,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10234,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10239,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1024,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10240,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10241,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10242,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10244,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10245,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10246,Freshwater,fish,0.0001
RivFishTIME,2080030100,G10247,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1025,Freshwater,fish,0.0001
RivFishTIME,2080032350,G10250,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10258,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10259,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1026,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10261,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10262,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10266,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10267,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10269,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1027,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10272,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10275,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10276,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10277,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1028,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10282,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1029,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10292,Freshwater,fish,0.0001
RivFishTIME,2080032680,G10293,Freshwater,fish,0.0001
RivFishTIME,2080032680,G10297,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1030,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10300,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10302,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10308,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1031,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10313,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10319,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1032,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10322,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10328,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1033,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10330,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10334,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10337,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1034,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10342,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10343,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10345,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10347,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1035,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10353,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10355,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10358,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10359,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1036,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10361,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10362,Freshwater,fish,0.0001
RivFishTIME,2080033020,G10363,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10365,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10367,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1037,Freshwater,fish,0.0001
RivFishTIME,2080032670,G10371,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10375,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1038,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10380,Freshwater,fish,0.0001
